Customer_ID,Age,Gender,Annual_Income,Customer_Tenure,Purchase_Frequency,Total_Spending,Average_Order_Value,Days_Since_Last_Purchase,Website_Visits
CUST03320,47,Female,461678.04,84,4,4830.0,1207.5,47,23
CUST03321,43,Male,572134.61,8,19,56720.0,2985.26,6,23
CUST03322,33,Male,200227.85,107,1,2540.0,2540.0,282,23
CUST03323,30,Female,576035.48,117,17,22410.0,1318.24,13,25
CUST03324,56,Female,803087.51,9,3,3940.0,1313.33,156,37
CUST03325,50,Female,332028.18,18,0,0.0,0.0,9999,17
CUST03326,43,Male,702459.26,31,20,43930.0,2196.5,4,24
CUST03327,65,Male,407980.74,116,1,1510.0,1510.0,261,38
CUST03328,18,Male,385715.28,35,9,23270.0,2585.56,20,32
CUST03329,66,Male,949079.54,119,5,9510.0,1902.0,217,30
CUST03330,55,Male,492653.29,30,17,35490.0,2087.65,3,19
CUST03331,19,Female,738539.94,18,10,25960.0,2596.0,15,34
CUST03332,66,Male,207665.84,83,3,8740.0,2913.33,530,18
CUST03333,23,Male,380003.92,41,1,3770.0,3770.0,237,21
CUST03334,63,Female,688714.39,24,10,29620.0,2962.0,18,27
CUST03335,67,Male,528790.52,114,7,12470.0,1781.43,12,16
CUST03336,55,Other,460295.24,86,5,10270.0,2054.0,103,35
CUST03337,59,Male,656155.67,48,13,30670.0,2359.23,80,29
CUST03338,41,Female,343950.66,14,19,52960.0,2787.37,10,23
CUST03339,35,Female,864686.07,19,1,1040.0,1040.0,167,24
CUST03340,44,Female,454385.97,60,10,24070.0,2407.0,5,21
CUST03341,58,Male,346376.2,93,23,71660.0,3115.65,72,23
CUST03342,25,Female,356765.58,22,0,0.0,0.0,9999,28
CUST03343,45,Male,481983.87,30,14,37720.0,2694.29,18,22
CUST03344,27,Male,412688.66,15,1,1870.0,1870.0,165,22
CUST03345,34,Male,633575.91,21,7,6980.0,997.14,71,21
CUST03346,46,Male,489674.95,26,7,11250.0,1607.14,151,23
CUST03347,23,Male,425990.12,100,8,21330.0,2666.25,50,25
CUST03348,31,Male,586184.85,12,8,12560.0,1570.0,22,21
CUST03349,39,Male,393985.63,7,24,58260.0,2427.5,3,30
CUST03350,23,Female,623724.26,75,8,7260.0,907.5,205,22
CUST03351,43,Male,579105.61,103,2,6220.0,3110.0,292,27
CUST03352,56,Female,568480.7,84,20,50790.0,2539.5,2,16
CUST03353,29,Other,425613.47,35,5,10610.0,2122.0,91,21
CUST03354,52,Male,376637.79,68,24,41510.0,1729.58,7,22
CUST03355,31,Female,719478.37,2,1,2790.0,2790.0,40,26
CUST03356,39,Other,659137.75,20,6,13010.0,2168.33,123,21
CUST03357,68,Male,317670.45,47,8,13610.0,1701.25,41,22
CUST03358,40,Male,411510.94,84,22,77780.0,3535.45,3,26
CUST03359,65,Female,913677.56,12,6,10430.0,1738.33,7,25
CUST03360,24,Female,778533.08,53,4,5840.0,1460.0,61,27
CUST03361,57,Female,295331.54,17,5,5800.0,1160.0,21,36
CUST03362,67,Male,502682.17,18,0,0.0,0.0,9999,22
CUST03363,42,Female,603749.98,104,6,10710.0,1785.0,39,31
CUST03364,30,Male,781913.75,24,13,21860.0,1681.54,66,31
CUST03365,38,Male,529436.36,72,3,6940.0,2313.33,173,37
CUST03366,58,Male,621630.19,37,13,34640.0,2664.62,69,23
CUST03367,27,Male,760299.74,120,14,20310.0,1450.71,60,16
CUST03368,70,Female,807683.65,105,1,1580.0,1580.0,25,29
CUST03369,26,Female,460937.44,30,4,3570.0,892.5,32,23
CUST03370,32,Female,510356.52,84,2,4780.0,2390.0,28,22
CUST03371,69,Male,355485.54,52,9,23670.0,2630.0,88,25
CUST03372,19,Female,442172.46,23,7,10190.0,1455.71,80,15
CUST03373,42,Female,416244.37,37,5,14560.0,2912.0,18,29
CUST03374,30,Male,459311.9,74,9,18730.0,2081.11,18,17
CUST03375,51,Female,479237.98,97,9,14760.0,1640.0,28,29
CUST03376,68,Female,720986.79,24,12,18930.0,1577.5,0,29
CUST03377,51,Female,585112.05,100,11,12340.0,1121.82,8,26
CUST03378,52,Male,281079.18,120,0,0.0,0.0,9999,32
CUST03379,55,Female,640522.81,80,6,11080.0,1846.67,14,24
CUST03380,20,Female,390589.27,50,1,1890.0,1890.0,332,24
CUST03381,59,Male,306242.56,92,0,0.0,0.0,9999,27
CUST03382,23,Female,299043.83,76,7,16150.0,2307.14,38,22
CUST03383,65,Male,539697.19,20,13,28040.0,2156.92,41,24
CUST03384,66,Female,805950.52,47,0,0.0,0.0,9999,17
CUST03385,36,Female,454748.07,18,11,14710.0,1337.27,75,23
CUST03386,20,Female,762329.04,101,10,30630.0,3063.0,74,30
CUST03387,35,Female,519652.93,26,6,15700.0,2616.67,0,18
CUST03388,56,Male,189536.8,110,4,7750.0,1937.5,77,24
CUST03389,26,Male,658572.78,120,4,12140.0,3035.0,154,26
CUST03390,69,Female,391752.16,71,21,78580.0,3741.9,43,34
CUST03391,29,Male,347187.92,43,10,17190.0,1719.0,62,27
CUST03392,22,Male,660276.74,47,8,29890.0,3736.25,26,22
CUST03393,20,Male,531044.09,85,7,17810.0,2544.29,140,18
CUST03394,28,Male,485091.51,43,6,8880.0,1480.0,135,23
CUST03395,47,Female,522320.64,32,16,49920.0,3120.0,32,18
CUST03396,21,Female,341523.68,7,10,13840.0,1384.0,12,21
CUST03397,22,Male,1108863.05,117,15,14920.0,994.67,5,23
CUST03398,18,Male,540376.88,87,4,7730.0,1932.5,187,22
CUST03399,44,Male,536998.9,84,2,2970.0,1485.0,83,29
CUST03400,45,Male,480792.95,84,9,12250.0,1361.11,84,25
CUST03401,46,Male,241571.62,32,17,28590.0,1681.76,28,26
CUST03402,35,Male,369094.83,90,15,40160.0,2677.33,5,23
CUST03403,29,Female,288273.69,100,20,45730.0,2286.5,35,24
CUST03404,30,Female,276099.68,88,9,27760.0,3084.44,177,28
CUST03405,58,Male,249861.06,65,15,21730.0,1448.67,6,27
CUST03406,19,Female,375689.97,58,5,5910.0,1182.0,10,33
CUST03407,54,Female,504630.13,53,1,1640.0,1640.0,422,32
CUST03408,62,Male,263649.52,92,4,11040.0,2760.0,253,18
CUST03409,33,Male,685081.4,90,13,19950.0,1534.62,47,24
CUST03410,65,Female,571614.44,34,8,24030.0,3003.75,11,26
CUST03411,41,Male,450491.46,90,16,36800.0,2300.0,12,24
CUST03412,52,Female,1322858.28,100,4,7540.0,1885.0,15,25
CUST03413,39,Female,448692.97,69,17,32410.0,1906.47,5,26
CUST03414,53,Male,716087.8,56,6,5110.0,851.67,45,24
CUST03415,28,Female,549422.5,66,12,15190.0,1265.83,36,20
CUST03416,63,Female,955313.85,32,8,21600.0,2700.0,119,28
CUST03417,46,Male,814578.87,98,4,7080.0,1770.0,9,21
CUST03418,52,Male,436857.7,50,11,26270.0,2388.18,3,22
CUST03419,65,Female,444056.44,94,8,7200.0,900.0,48,22
CUST03420,32,Female,273409.66,24,5,5530.0,1106.0,71,30
CUST03421,48,Female,526782.49,92,0,0.0,0.0,9999,13
CUST03422,59,Female,671286.77,46,11,19010.0,1728.18,78,24
CUST03423,58,Male,486270.82,3,10,12050.0,1205.0,5,15
CUST03424,60,Male,939061.36,117,7,11710.0,1672.86,9,26
CUST03425,33,Male,533739.72,114,12,28380.0,2365.0,68,21
CUST03426,27,Male,876505.53,118,0,0.0,0.0,9999,22
CUST03427,66,Female,464608.09,10,6,11480.0,1913.33,4,21
CUST03428,49,Other,296728.11,6,7,9850.0,1407.14,17,24
CUST03429,68,Female,377421.47,98,8,22240.0,2780.0,80,27
CUST03430,19,Female,492807.57,95,3,10170.0,3390.0,79,22
CUST03431,41,Male,356848.85,52,10,21780.0,2178.0,82,27
CUST03432,40,Male,237419.44,107,25,36930.0,1477.2,94,29
CUST03433,19,Male,203071.26,50,0,0.0,0.0,9999,29
CUST03434,55,Female,789079.06,110,0,0.0,0.0,9999,27
CUST03435,48,Male,594670.74,58,16,28210.0,1763.12,5,24
CUST03436,68,Female,566034.16,52,6,13190.0,2198.33,22,33
CUST03437,57,Female,539352.16,13,3,2970.0,990.0,167,27
CUST03438,43,Male,390825.97,59,7,15330.0,2190.0,133,16
CUST03439,46,Male,714839.66,39,18,43070.0,2392.78,7,30
CUST03440,20,Female,228590.76,53,15,27280.0,1818.67,69,19
CUST03441,31,Male,195735.9,58,16,56480.0,3530.0,83,13
CUST03442,42,Female,456626.52,20,3,1140.0,380.0,69,25
CUST03443,65,Female,530050.49,63,18,40220.0,2234.44,70,25
CUST03444,18,Male,335880.93,96,7,14010.0,2001.43,97,18
CUST03445,70,Male,244107.78,10,12,37430.0,3119.17,17,27
CUST03446,20,Male,652236.64,26,11,17240.0,1567.27,4,24
CUST03447,43,Female,415492.76,19,16,34410.0,2150.62,57,26
CUST03448,35,Male,683309.5,93,0,0.0,0.0,9999,17
CUST03449,26,Female,899802.51,61,2,2200.0,1100.0,552,25
CUST03450,55,Female,242983.8,77,13,43450.0,3342.31,104,24
CUST03451,40,Female,550375.77,118,3,5230.0,1743.33,253,23
CUST03452,38,Male,559433.68,34,3,5130.0,1710.0,64,26
CUST03453,18,Female,698964.29,84,2,2650.0,1325.0,403,17
CUST03454,38,Female,393299.9,44,0,0.0,0.0,9999,29
CUST03455,44,Female,512721.04,104,5,9330.0,1866.0,11,18
CUST03456,59,Female,695588.74,18,12,26540.0,2211.67,86,24
CUST03457,23,Female,608864.65,98,6,11620.0,1936.67,107,31
CUST03458,61,Female,1008414.41,112,4,11520.0,2880.0,324,17
CUST03459,53,Male,338256.43,72,22,53240.0,2420.0,2,34
CUST03460,45,Female,548819.22,16,1,380.0,380.0,123,21
CUST03461,62,Male,480958.35,104,16,25900.0,1618.75,74,27
CUST03462,34,Female,455627.67,87,3,9120.0,3040.0,60,22
CUST03463,57,Female,651495.53,96,11,16630.0,1511.82,0,31
CUST03464,69,Male,526708.97,77,16,47950.0,2996.88,11,24
CUST03465,20,Female,309491.45,26,9,22250.0,2472.22,27,19
CUST03466,29,Female,767644.32,102,6,16060.0,2676.67,88,20
CUST03467,56,Male,652117.58,65,22,46580.0,2117.27,8,30
CUST03468,29,Female,970895.67,66,6,19830.0,3305.0,122,24
CUST03469,19,Male,693542.08,103,14,52900.0,3778.57,36,33
CUST03470,63,Female,454193.39,77,2,4110.0,2055.0,14,19
CUST03471,39,Female,455760.77,27,8,17310.0,2163.75,54,25
CUST03472,40,Female,796891.45,4,18,33290.0,1849.44,9,20
CUST03473,47,Female,354039.22,105,12,41630.0,3469.17,115,27
CUST03474,22,Female,332755.78,51,7,20370.0,2910.0,56,26
CUST03475,26,Male,552126.51,84,4,6720.0,1680.0,151,23
CUST03476,38,Male,255256.8,3,7,7250.0,1035.71,10,28
CUST03477,28,Female,584949.49,87,1,4540.0,4540.0,68,19
CUST03478,22,Female,617677.44,66,2,6780.0,3390.0,152,26
CUST03479,52,Female,447524.32,16,2,3420.0,1710.0,140,29
CUST03480,44,Female,942208.72,74,8,9830.0,1228.75,29,19
CUST03481,66,Female,830639.29,28,9,10750.0,1194.44,45,18
CUST03482,19,Male,352275.23,44,9,20610.0,2290.0,48,24
CUST03483,41,Female,671625.54,18,9,10470.0,1163.33,15,25
CUST03484,48,Male,778720.18,2,2,6550.0,3275.0,19,21
CUST03485,50,Male,518974.11,78,17,34330.0,2019.41,39,25
CUST03486,56,Female,411699.18,44,6,15460.0,2576.67,194,33
CUST03487,47,Female,303582.63,20,17,57510.0,3382.94,45,17
CUST03488,63,Male,388932.43,56,3,3790.0,1263.33,193,27
CUST03489,54,Female,306641.52,120,1,5600.0,5600.0,703,24
CUST03490,68,Female,753868.43,120,0,0.0,0.0,9999,27
CUST03491,45,Female,445766.37,104,5,32100.0,6420.0,139,33
CUST03492,48,Female,632292.06,23,4,10380.0,2595.0,49,30
CUST03493,28,Male,881604.86,118,22,28190.0,1281.36,5,21
CUST03494,40,Female,550093.69,60,19,18790.0,988.95,15,28
CUST03495,19,Female,849197.5,71,16,58620.0,3663.75,19,34
CUST03496,57,Female,427030.95,45,4,11900.0,2975.0,244,22
CUST03497,58,Female,594971.34,47,8,21490.0,2686.25,61,22
CUST03498,44,Male,548419.89,78,14,25960.0,1854.29,20,27
CUST03499,52,Male,364645.64,37,5,17610.0,3522.0,135,31
CUST03500,19,Female,435026.11,8,1,2370.0,2370.0,163,29
CUST03501,56,Female,945244.13,114,5,11440.0,2288.0,23,19
CUST03502,54,Female,428125.5,5,2,5130.0,2565.0,23,31
CUST03503,38,Male,236611.91,23,3,5540.0,1846.67,41,26
CUST03504,22,Male,427862.44,105,24,67010.0,2792.08,21,24
CUST03505,69,Male,356305.98,10,2,2440.0,1220.0,110,19
CUST03506,62,Female,613863.97,113,5,10780.0,2156.0,342,25
CUST03507,38,Male,659357.14,27,2,2240.0,1120.0,47,16
CUST03508,46,Female,587435.3,99,22,65660.0,2984.55,81,22
CUST03509,37,Male,415858.0,1,3,9060.0,3020.0,0,28
CUST03510,55,Female,513495.27,71,13,12040.0,926.15,162,26
CUST03511,37,Male,433866.07,111,5,17920.0,3584.0,17,20
CUST03512,67,Male,260742.82,115,13,20240.0,1556.92,90,33
CUST03513,42,Female,475402.69,8,12,20390.0,1699.17,13,34
CUST03514,19,Female,1637794.91,11,4,7770.0,1942.5,131,25
CUST03515,49,Male,314645.08,98,3,3200.0,1066.67,35,21
CUST03516,43,Female,217006.62,116,5,4890.0,978.0,50,22
CUST03517,23,Male,948975.16,28,6,13910.0,2318.33,161,16
CUST03518,58,Male,611859.21,34,19,59270.0,3119.47,10,24
CUST03519,20,Male,571738.27,43,2,4200.0,2100.0,90,21
CUST03520,50,Male,425493.04,84,13,32570.0,2505.38,47,23
CUST03521,18,Female,553588.66,28,9,28220.0,3135.56,254,23
CUST03522,68,Male,511784.44,49,17,26440.0,1555.29,4,18
CUST03523,22,Female,901854.41,61,9,12990.0,1443.33,184,30
CUST03524,30,Male,755391.78,106,7,16280.0,2325.71,39,27
CUST03525,36,Female,655642.53,37,12,13110.0,1092.5,61,30
CUST03526,29,Male,367743.09,3,8,12110.0,1513.75,4,22
CUST03527,65,Male,554263.35,9,8,11750.0,1468.75,4,30
CUST03528,42,Male,379051.35,116,16,31570.0,1973.12,40,25
CUST03529,68,Female,869065.48,86,7,11230.0,1604.29,197,22
CUST03530,52,Female,362442.55,89,8,5740.0,717.5,58,18
CUST03531,29,Female,470632.86,2,6,8670.0,1445.0,9,21
CUST03532,47,Male,306606.74,23,5,7840.0,1568.0,105,22
CUST03533,22,Female,399593.31,51,8,17490.0,2186.25,5,33
CUST03534,51,Female,397567.5,17,8,11150.0,1393.75,50,26
CUST03535,39,Male,466792.32,25,2,3990.0,1995.0,315,28
CUST03536,56,Male,333544.13,76,3,5510.0,1836.67,151,27
CUST03537,30,Female,864058.96,27,10,25530.0,2553.0,36,32
CUST03538,64,Female,459633.24,20,12,22310.0,1859.17,72,23
CUST03539,20,Male,393263.32,73,6,26280.0,4380.0,27,35
CUST03540,70,Female,706955.08,87,15,23810.0,1587.33,56,26
CUST03541,37,Female,1323040.33,36,2,2860.0,1430.0,185,33
CUST03542,48,Female,416839.78,28,0,0.0,0.0,9999,24
CUST03543,22,Male,447774.03,114,15,30110.0,2007.33,150,19
CUST03544,41,Female,358660.41,112,11,50450.0,4586.36,57,29
CUST03545,57,Male,673522.16,29,4,8970.0,2242.5,8,22
CUST03546,50,Male,768565.14,117,15,37640.0,2509.33,12,30
CUST03547,25,Female,489673.08,120,15,29050.0,1936.67,94,21
CUST03548,41,Male,410486.43,42,7,11410.0,1630.0,181,24
CUST03549,67,Male,635803.91,58,12,14420.0,1201.67,71,29
CUST03550,37,Male,697470.08,118,2,1800.0,900.0,216,22
CUST03551,33,Male,1006191.02,32,20,39970.0,1998.5,30,32
CUST03552,67,Male,384701.67,12,10,27070.0,2707.0,99,30
CUST03553,69,Male,733743.24,30,12,31310.0,2609.17,30,19
CUST03554,29,Female,524376.53,60,3,11870.0,3956.67,38,19
CUST03555,30,Male,229105.41,11,6,24380.0,4063.33,42,19
CUST03556,62,Other,991878.07,101,17,18090.0,1064.12,17,34
CUST03557,59,Male,571619.9,84,26,95520.0,3673.85,15,39
CUST03558,56,Male,656990.74,11,18,56330.0,3129.44,6,21
CUST03559,42,Female,765440.11,112,12,20470.0,1705.83,37,25
CUST03560,63,Male,653820.86,111,20,40660.0,2033.0,8,26
CUST03561,49,Female,323584.87,102,2,2200.0,1100.0,672,14
CUST03562,41,Female,677367.21,109,5,7530.0,1506.0,25,27
CUST03563,65,Male,625212.66,80,25,43020.0,1720.8,103,26
CUST03564,64,Female,235846.19,99,14,26600.0,1900.0,9,27
CUST03565,61,Male,1058200.24,50,5,15110.0,3022.0,85,26
CUST03566,26,Other,421918.46,1,9,8770.0,974.44,7,19
CUST03567,57,Female,782593.59,89,17,24180.0,1422.35,36,25
CUST03568,67,Female,429837.82,113,21,28200.0,1342.86,1,29
CUST03569,40,Male,393335.5,27,9,15990.0,1776.67,55,25
CUST03570,67,Male,482554.2,116,1,1010.0,1010.0,411,30
CUST03571,30,Male,1299044.34,32,11,25240.0,2294.55,68,28
CUST03572,49,Male,1236985.46,6,14,38190.0,2727.86,13,27
CUST03573,67,Female,393101.66,41,6,7510.0,1251.67,70,32
CUST03574,32,Female,876478.4,36,3,5830.0,1943.33,2,26
CUST03575,53,Male,505285.38,39,8,27650.0,3456.25,39,20
CUST03576,66,Female,1239979.1,87,19,53100.0,2794.74,98,33
CUST03577,22,Female,839998.43,93,9,24090.0,2676.67,147,24
CUST03578,39,Female,566900.07,30,8,15270.0,1908.75,132,26
CUST03579,33,Male,518650.38,86,11,28780.0,2616.36,9,25
CUST03580,58,Male,657459.67,57,2,4820.0,2410.0,226,28
CUST03581,27,Female,621531.21,11,5,2890.0,578.0,33,20
CUST03582,41,Female,304424.18,90,10,38230.0,3823.0,15,18
CUST03583,35,Female,549014.1,87,21,35150.0,1673.81,3,25
CUST03584,66,Female,372915.39,3,6,8540.0,1423.33,9,26
CUST03585,35,Male,393958.62,48,1,1940.0,1940.0,435,21
CUST03586,24,Female,825638.14,6,7,38130.0,5447.14,12,19
CUST03587,21,Male,548010.83,7,11,12850.0,1168.18,16,29
CUST03588,43,Female,407513.49,44,5,11880.0,2376.0,49,25
CUST03589,22,Female,289821.97,103,6,14870.0,2478.33,85,22
CUST03590,33,Female,352618.71,61,8,12220.0,1527.5,79,22
CUST03591,52,Female,486802.7,54,6,11400.0,1900.0,135,23
CUST03592,43,Female,1067681.5,51,15,37970.0,2531.33,20,28
CUST03593,35,Male,311850.47,86,1,770.0,770.0,700,29
CUST03594,46,Male,570921.68,48,13,47570.0,3659.23,25,27
CUST03595,40,Female,600529.51,114,10,18240.0,1824.0,98,32
CUST03596,70,Male,866789.16,106,5,5610.0,1122.0,46,25
CUST03597,31,Male,528901.94,61,4,7030.0,1757.5,183,32
CUST03598,32,Male,600761.49,97,8,12590.0,1573.75,318,22
CUST03599,66,Female,851119.49,40,15,24280.0,1618.67,18,24
CUST03600,50,Male,352457.28,3,7,14680.0,2097.14,0,22
CUST03601,42,Female,713834.11,30,4,7030.0,1757.5,89,24
CUST03602,38,Other,267019.59,112,8,14490.0,1811.25,174,29
CUST03603,34,Other,514654.26,24,3,4620.0,1540.0,76,20
CUST03604,40,Male,449349.64,67,4,9900.0,2475.0,211,36
CUST03605,60,Female,361283.47,2,8,13100.0,1637.5,2,32
CUST03606,34,Other,774474.74,44,14,29680.0,2120.0,7,28
CUST03607,31,Female,794281.92,40,20,46780.0,2339.0,15,23
CUST03608,46,Female,808896.06,19,0,0.0,0.0,9999,24
CUST03609,37,Female,593176.14,63,26,40490.0,1557.31,13,22
CUST03610,47,Male,287133.49,24,10,14230.0,1423.0,68,28
CUST03611,36,Female,431198.8,50,8,9840.0,1230.0,26,28
CUST03612,70,Male,786233.89,20,9,23830.0,2647.78,104,20
CUST03613,56,Male,781580.32,57,2,3080.0,1540.0,163,18
CUST03614,30,Other,856728.23,111,6,10900.0,1816.67,116,17
CUST03615,35,Male,575908.65,113,20,39660.0,1983.0,65,20
CUST03616,40,Male,460697.12,50,11,15930.0,1448.18,58,26
CUST03617,63,Other,206467.8,95,16,50290.0,3143.12,2,16
CUST03618,50,Other,737155.88,114,11,20680.0,1880.0,61,28
CUST03619,56,Male,478182.59,105,11,16730.0,1520.91,103,22
CUST03620,57,Female,284407.49,58,2,7710.0,3855.0,515,18
CUST03621,35,Male,704744.78,31,5,17120.0,3424.0,44,24
CUST03622,26,Male,947102.34,37,1,710.0,710.0,436,34
CUST03623,50,Male,738690.97,107,1,1060.0,1060.0,98,28
CUST03624,49,Male,677441.52,93,8,13000.0,1625.0,28,30
CUST03625,34,Male,761005.08,4,12,13410.0,1117.5,9,26
CUST03626,36,Male,180000.0,58,6,7890.0,1315.0,21,17
CUST03627,44,Female,1084778.02,10,10,23390.0,2339.0,4,23
CUST03628,23,Female,350137.69,63,8,13480.0,1685.0,15,24
CUST03629,52,Female,364239.23,36,10,24590.0,2459.0,2,25
CUST03630,54,Female,404483.9,55,13,41840.0,3218.46,22,27
CUST03631,51,Male,425840.14,99,19,50940.0,2681.05,16,17
CUST03632,37,Female,982196.68,57,6,15330.0,2555.0,109,23
CUST03633,42,Female,638634.96,112,6,12350.0,2058.33,131,28
CUST03634,21,Male,368441.23,85,3,5050.0,1683.33,199,21
CUST03635,27,Male,394409.41,43,15,56940.0,3796.0,37,28
CUST03636,27,Female,1536211.3,105,7,29600.0,4228.57,36,23
CUST03637,41,Female,586090.37,65,4,19350.0,4837.5,116,17
CUST03638,38,Female,411696.81,106,0,0.0,0.0,9999,23
CUST03639,28,Male,240993.1,12,0,0.0,0.0,9999,31
CUST03640,44,Male,235225.76,62,6,4650.0,775.0,118,35
CUST03641,33,Female,302478.08,24,3,6320.0,2106.67,257,29
CUST03642,43,Female,522035.27,2,1,2910.0,2910.0,12,31
CUST03643,47,Male,823731.3,47,5,4800.0,960.0,78,24
CUST03644,66,Male,659737.22,56,9,14620.0,1624.44,7,29
CUST03645,33,Female,848046.58,84,6,7860.0,1310.0,62,36
CUST03646,24,Female,644971.84,16,7,9530.0,1361.43,70,24
CUST03647,33,Male,288005.07,34,22,34980.0,1590.0,32,33
CUST03648,52,Female,605341.85,77,6,13270.0,2211.67,84,24
CUST03649,33,Female,617104.55,18,7,17320.0,2474.29,32,17
CUST03650,57,Female,473695.07,29,12,16550.0,1379.17,67,26
CUST03651,29,Male,435684.81,54,10,17440.0,1744.0,30,27
CUST03652,52,Male,467728.37,51,3,5600.0,1866.67,161,26
CUST03653,66,Female,249315.78,107,16,23260.0,1453.75,57,31
CUST03654,38,Male,274550.18,14,0,0.0,0.0,9999,20
CUST03655,67,Female,1569327.57,94,10,15790.0,1579.0,127,34
CUST03656,60,Female,284702.81,58,10,23810.0,2381.0,4,21
CUST03657,53,Male,225796.14,35,6,17740.0,2956.67,89,25
CUST03658,65,Female,361570.85,9,18,31370.0,1742.78,13,28
CUST03659,34,Female,614750.14,37,8,15880.0,1985.0,4,17
CUST03660,49,Female,643641.22,110,21,67290.0,3204.29,31,25
CUST03661,58,Male,315396.09,103,6,8390.0,1398.33,61,21
CUST03662,23,Other,522210.18,12,0,0.0,0.0,9999,22
CUST03663,41,Male,391323.85,85,19,19130.0,1006.84,25,24
CUST03664,44,Female,544702.42,82,5,9770.0,1954.0,87,35
CUST03665,37,Female,438185.24,11,14,24750.0,1767.86,19,20
CUST03666,42,Male,365873.99,27,11,19950.0,1813.64,22,31
CUST03667,19,Female,373343.49,88,18,42940.0,2385.56,27,26
CUST03668,26,Other,185861.04,105,21,55620.0,2648.57,38,23
CUST03669,45,Male,452558.99,43,5,12320.0,2464.0,85,25
CUST03670,70,Male,483094.4,50,4,7640.0,1910.0,300,31
CUST03671,55,Female,265279.58,98,13,9600.0,738.46,21,31
CUST03672,20,Male,429701.47,20,10,32780.0,3278.0,1,25
CUST03673,37,Male,445742.93,13,24,49460.0,2060.83,0,16
CUST03674,23,Female,217140.31,47,13,22210.0,1708.46,37,12
CUST03675,56,Female,353335.52,8,10,22090.0,2209.0,12,27
CUST03676,50,Other,348365.13,101,7,12970.0,1852.86,169,22
CUST03677,18,Male,542121.72,69,13,48340.0,3718.46,40,30
CUST03678,54,Male,875643.49,71,3,6240.0,2080.0,114,20
CUST03679,23,Male,510736.82,64,0,0.0,0.0,9999,20
CUST03680,62,Female,842541.15,44,1,3210.0,3210.0,665,30
CUST03681,51,Female,452367.73,116,25,47160.0,1886.4,51,24
CUST03682,64,Male,590911.99,12,20,68160.0,3408.0,0,29
CUST03683,32,Male,515257.52,105,13,31950.0,2457.69,16,19
CUST03684,62,Female,1479938.2,4,13,40310.0,3100.77,7,23
CUST03685,43,Female,466869.67,40,0,0.0,0.0,9999,22
CUST03686,31,Male,711036.29,19,14,65220.0,4658.57,0,25
CUST03687,24,Female,547758.17,54,1,790.0,790.0,65,31
CUST03688,63,Male,829758.31,1,6,11610.0,1935.0,5,21
CUST03689,48,Female,664526.29,119,2,7770.0,3885.0,245,23
CUST03690,41,Female,582856.51,107,22,47830.0,2174.09,60,21
CUST03691,48,Female,299126.26,119,6,7240.0,1206.67,129,26
CUST03692,46,Male,311223.26,13,8,13420.0,1677.5,37,32
CUST03693,59,Male,378928.64,50,1,590.0,590.0,656,21
CUST03694,49,Female,438332.02,53,6,10840.0,1806.67,7,32
CUST03695,34,Male,525643.86,116,4,6080.0,1520.0,393,16
CUST03696,31,Female,379338.51,42,1,540.0,540.0,294,25
CUST03697,57,Other,205381.1,109,4,10220.0,2555.0,117,28
CUST03698,53,Other,793875.75,25,14,13730.0,980.71,37,22
CUST03699,65,Female,611487.94,44,7,16450.0,2350.0,38,28
CUST03700,41,Female,513741.92,109,21,43180.0,2056.19,55,28
CUST03701,62,Other,879052.25,98,2,6650.0,3325.0,96,26
CUST03702,44,Male,348263.92,99,6,6960.0,1160.0,61,27
CUST03703,42,Male,471398.18,61,8,7620.0,952.5,41,28
CUST03704,49,Male,537217.12,81,1,1860.0,1860.0,652,26
CUST03705,69,Male,414793.95,90,14,25130.0,1795.0,113,20
CUST03706,35,Female,349519.5,21,17,12530.0,737.06,46,30
CUST03707,63,Female,741188.21,51,14,47230.0,3373.57,59,21
CUST03708,35,Female,568165.11,76,5,13370.0,2674.0,32,18
CUST03709,54,Female,662099.17,80,4,11070.0,2767.5,6,22
CUST03710,43,Female,345148.65,52,17,20060.0,1180.0,10,25
CUST03711,26,Female,726398.37,63,7,6420.0,917.14,20,23
CUST03712,52,Male,377713.52,84,5,7120.0,1424.0,2,24
CUST03713,25,Female,558836.47,54,18,40340.0,2241.11,15,24
CUST03714,37,Male,1218557.06,10,2,3510.0,1755.0,253,24
CUST03715,59,Female,733658.18,87,6,21540.0,3590.0,12,22
CUST03716,39,Male,582457.83,119,4,7260.0,1815.0,106,23
CUST03717,36,Female,918122.83,111,4,9080.0,2270.0,254,26
CUST03718,47,Female,386936.48,94,3,15380.0,5126.67,19,22
CUST03719,70,Female,623531.07,59,7,8660.0,1237.14,50,16
CUST03720,45,Female,343873.86,8,0,0.0,0.0,9999,24
CUST03721,52,Female,424886.49,51,16,67320.0,4207.5,9,23
