Purchase_ID,Customer_ID,Product_ID,Purchase_Date,Quantity
PUR11104,CUST01261,P00610,2025-02-09,1
PUR11105,CUST01261,P00610,2025-01-10,2
PUR11106,CUST01261,P00232,2026-07-01,1
PUR11107,CUST01261,P00610,2026-02-18,1
PUR11108,CUST01261,P00610,2026-08-12,2
PUR11109,CUST01261,P00006,2025-07-25,1
PUR11110,CUST01261,P00610,2025-07-02,1
PUR11111,CUST01262,P00134,2026-08-29,1
PUR11112,CUST01262,P00643,2026-08-18,1
PUR11113,CUST01262,P00505,2026-08-08,1
PUR11114,CUST01262,P00057,2026-08-24,2
PUR11115,CUST01262,P00178,2026-08-12,1
PUR11116,CUST01262,P00713,2026-08-26,1
PUR11117,CUST01262,P00739,2026-08-11,1
PUR11118,CUST01262,P00505,2026-08-25,2
PUR11119,CUST01262,P00643,2026-08-28,1
PUR11120,CUST01264,P00530,2026-08-09,1
PUR11121,CUST01264,P00391,2026-05-31,2
PUR11122,CUST01264,P00488,2025-12-05,1
PUR11123,CUST01264,P00420,2026-04-28,1
PUR11124,CUST01264,P00532,2026-02-27,2
PUR11125,CUST01265,P00449,2026-05-17,1
PUR11126,CUST01265,P00227,2026-05-30,1
PUR11127,CUST01265,P00064,2026-06-06,2
PUR11128,CUST01265,P00227,2026-05-01,1
PUR11129,CUST01265,P00227,2026-06-04,1
PUR11130,CUST01266,P00133,2025-04-18,1
PUR11131,CUST01266,P00282,2025-04-23,1
PUR11132,CUST01266,P00678,2025-02-09,2
PUR11133,CUST01266,P00418,2024-10-18,1
PUR11134,CUST01266,P00375,2026-05-01,1
PUR11135,CUST01266,P00133,2025-07-18,1
PUR11136,CUST01266,P00418,2024-12-08,1
PUR11137,CUST01266,P00133,2024-12-18,1
PUR11138,CUST01266,P00418,2025-07-23,1
PUR11139,CUST01266,P00418,2025-12-19,1
PUR11140,CUST01266,P00430,2026-04-19,2
PUR11141,CUST01266,P00418,2024-10-09,1
PUR11142,CUST01266,P00660,2024-10-07,2
PUR11143,CUST01267,P00258,2025-03-08,1
PUR11144,CUST01267,P00258,2025-08-11,2
PUR11145,CUST01267,P00050,2026-01-02,1
PUR11146,CUST01268,P00496,2026-02-06,1
PUR11147,CUST01268,P00530,2025-08-20,1
PUR11148,CUST01268,P00496,2026-05-01,1
PUR11149,CUST01268,P00496,2026-01-22,1
PUR11150,CUST01268,P00496,2025-07-25,1
PUR11151,CUST01268,P00508,2026-06-30,1
PUR11152,CUST01268,P00496,2025-12-25,1
PUR11153,CUST01269,P00506,2025-05-08,1
PUR11154,CUST01269,P00319,2024-09-14,1
PUR11155,CUST01269,P00134,2025-11-22,1
PUR11156,CUST01269,P00406,2025-09-30,1
PUR11157,CUST01269,P00506,2024-09-14,1
PUR11158,CUST01269,P00134,2026-02-19,1
PUR11159,CUST01269,P00134,2024-11-10,2
PUR11160,CUST01269,P00134,2025-02-01,1
PUR11161,CUST01269,P00573,2026-06-12,1
PUR11162,CUST01269,P00342,2024-11-26,1
PUR11163,CUST01269,P00739,2025-10-01,3
PUR11164,CUST01269,P00134,2024-09-13,1
PUR11165,CUST01269,P00505,2024-12-31,1
PUR11166,CUST01269,P00640,2025-04-20,1
PUR11167,CUST01269,P00628,2024-10-22,1
PUR11168,CUST01269,P00739,2024-12-08,1
PUR11169,CUST01269,P00465,2025-03-08,1
PUR11170,CUST01269,P00350,2025-07-15,1
PUR11171,CUST01269,P00506,2025-04-07,1
PUR11172,CUST01270,P00208,2026-06-24,1
PUR11173,CUST01270,P00152,2025-06-16,1
PUR11174,CUST01270,P00371,2026-04-30,1
PUR11175,CUST01270,P00434,2026-08-22,2
PUR11176,CUST01270,P00371,2025-07-07,1
PUR11177,CUST01270,P00432,2025-05-21,1
PUR11178,CUST01270,P00028,2025-09-06,1
PUR11179,CUST01270,P00079,2026-05-19,2
PUR11180,CUST01271,P00302,2025-03-22,1
PUR11181,CUST01271,P00572,2024-10-27,2
PUR11182,CUST01271,P00282,2025-01-14,1
PUR11183,CUST01271,P00627,2025-02-19,1
PUR11184,CUST01271,P00147,2025-05-12,2
PUR11185,CUST01271,P00627,2024-10-27,1
PUR11186,CUST01271,P00572,2025-09-06,1
PUR11187,CUST01273,P00425,2026-07-13,1
PUR11188,CUST01273,P00314,2026-04-16,1
PUR11189,CUST01273,P00664,2026-03-20,1
PUR11190,CUST01273,P00085,2025-09-14,1
PUR11191,CUST01274,P00021,2025-06-03,1
PUR11192,CUST01274,P00703,2025-02-09,1
PUR11193,CUST01274,P00051,2025-07-22,1
PUR11194,CUST01275,P00353,2026-08-15,1
PUR11195,CUST01275,P00575,2026-06-02,1
PUR11196,CUST01275,P00499,2026-06-01,1
PUR11197,CUST01275,P00061,2026-02-25,1
PUR11198,CUST01275,P00712,2026-02-19,1
PUR11199,CUST01275,P00412,2025-07-23,1
PUR11200,CUST01275,P00575,2025-09-22,2
PUR11201,CUST01275,P00575,2026-02-26,1
PUR11202,CUST01275,P00036,2025-05-25,1
PUR11203,CUST01275,P00712,2026-01-14,1
PUR11204,CUST01275,P00412,2025-09-04,1
PUR11205,CUST01275,P00712,2025-05-08,2
PUR11206,CUST01275,P00036,2024-09-15,1
PUR11207,CUST01275,P00412,2025-06-03,2
PUR11208,CUST01275,P00647,2025-09-22,1
PUR11209,CUST01275,P00412,2024-09-18,2
PUR11210,CUST01276,P00570,2026-09-01,2
PUR11211,CUST01276,P00524,2026-06-10,1
PUR11212,CUST01276,P00204,2025-08-10,1
PUR11213,CUST01276,P00099,2025-09-05,3
PUR11214,CUST01276,P00099,2026-01-13,1
PUR11215,CUST01276,P00187,2025-12-04,1
PUR11216,CUST01276,P00099,2026-05-27,1
PUR11217,CUST01276,P00442,2025-08-28,1
PUR11218,CUST01276,P00099,2026-02-23,1
PUR11219,CUST01276,P00099,2025-01-28,1
PUR11220,CUST01276,P00460,2025-11-09,1
PUR11221,CUST01276,P00163,2026-05-06,1
PUR11222,CUST01277,P00325,2024-11-17,1
PUR11223,CUST01277,P00622,2026-05-03,2
PUR11224,CUST01277,P00615,2025-10-31,1
PUR11225,CUST01277,P00152,2024-10-06,2
PUR11226,CUST01277,P00731,2025-08-29,1
PUR11227,CUST01277,P00302,2025-05-19,1
PUR11228,CUST01277,P00302,2025-03-01,1
PUR11229,CUST01277,P00627,2024-11-20,1
PUR11230,CUST01277,P00016,2024-12-30,1
PUR11231,CUST01277,P00079,2026-04-14,1
PUR11232,CUST01277,P00302,2026-08-12,1
PUR11233,CUST01277,P00229,2025-05-27,1
PUR11234,CUST01277,P00627,2025-10-09,1
PUR11235,CUST01277,P00731,2025-01-18,2
PUR11236,CUST01277,P00538,2025-10-28,1
PUR11237,CUST01278,P00239,2026-05-30,1
PUR11238,CUST01278,P00506,2026-06-13,1
PUR11239,CUST01278,P00406,2026-03-08,1
PUR11240,CUST01278,P00398,2025-11-08,1
PUR11241,CUST01278,P00184,2026-05-25,1
PUR11242,CUST01278,P00506,2026-03-09,1
PUR11243,CUST01278,P00739,2026-04-22,1
PUR11244,CUST01279,P00286,2025-11-02,1
PUR11245,CUST01279,P00236,2025-10-07,1
PUR11246,CUST01279,P00227,2025-11-29,1
PUR11247,CUST01279,P00471,2024-09-22,2
PUR11248,CUST01279,P00320,2026-08-14,1
PUR11249,CUST01279,P00440,2025-04-03,1
PUR11250,CUST01279,P00380,2024-10-02,1
PUR11251,CUST01279,P00575,2024-12-15,1
PUR11252,CUST01279,P00440,2025-03-16,1
PUR11253,CUST01279,P00320,2024-10-13,1
PUR11254,CUST01279,P00065,2025-04-14,1
PUR11255,CUST01279,P00286,2025-12-07,1
PUR11256,CUST01279,P00440,2025-05-27,1
PUR11257,CUST01279,P00288,2025-06-07,2
PUR11258,CUST01279,P00501,2026-03-19,1
PUR11259,CUST01279,P00494,2025-10-27,1
PUR11260,CUST01279,P00356,2025-07-01,1
PUR11261,CUST01279,P00440,2025-03-13,1
PUR11262,CUST01279,P00617,2025-06-30,2
PUR11263,CUST01280,P00305,2025-05-15,1
PUR11264,CUST01280,P00305,2026-06-27,1
PUR11265,CUST01280,P00305,2025-11-06,2
PUR11266,CUST01280,P00550,2024-09-11,1
PUR11267,CUST01281,P00508,2025-10-03,1
PUR11268,CUST01281,P00599,2025-01-27,1
PUR11269,CUST01281,P00366,2025-12-03,1
PUR11270,CUST01281,P00226,2026-07-18,2
PUR11271,CUST01281,P00568,2025-08-07,1
PUR11272,CUST01281,P00508,2024-09-25,2
PUR11273,CUST01281,P00508,2025-04-26,1
PUR11274,CUST01281,P00568,2025-03-12,1
PUR11275,CUST01282,P00295,2025-04-01,1
PUR11276,CUST01282,P00295,2025-05-19,1
PUR11277,CUST01282,P00295,2025-06-02,1
PUR11278,CUST01282,P00295,2024-09-24,1
PUR11279,CUST01282,P00295,2026-03-17,2
PUR11280,CUST01283,P00248,2025-11-26,1
PUR11281,CUST01283,P00586,2024-09-10,1
PUR11282,CUST01283,P00367,2026-03-08,1
PUR11283,CUST01283,P00745,2026-06-13,1
PUR11284,CUST01283,P00192,2025-08-02,1
PUR11285,CUST01283,P00586,2025-02-11,1
PUR11286,CUST01283,P00409,2026-01-14,1
PUR11287,CUST01283,P00746,2025-06-20,1
PUR11288,CUST01284,P00136,2026-02-27,2
PUR11289,CUST01284,P00452,2025-12-18,1
PUR11290,CUST01284,P00739,2026-06-21,1
PUR11291,CUST01284,P00601,2025-04-18,2
PUR11292,CUST01284,P00394,2026-07-02,1
PUR11293,CUST01284,P00705,2025-09-30,2
PUR11294,CUST01284,P00601,2025-07-09,1
PUR11295,CUST01284,P00239,2026-02-20,1
PUR11296,CUST01284,P00212,2025-04-27,1
PUR11297,CUST01284,P00601,2026-06-28,1
PUR11298,CUST01284,P00689,2025-02-03,1
PUR11299,CUST01284,P00239,2025-02-03,1
PUR11300,CUST01284,P00601,2026-08-17,1
PUR11301,CUST01284,P00681,2025-11-10,1
PUR11302,CUST01285,P00646,2025-11-14,3
PUR11303,CUST01285,P00646,2026-08-13,2
PUR11304,CUST01285,P00203,2026-01-24,2
PUR11305,CUST01285,P00646,2026-07-07,1
PUR11306,CUST01285,P00167,2026-08-13,2
PUR11307,CUST01285,P00646,2026-04-30,1
PUR11308,CUST01285,P00646,2026-08-17,3
PUR11309,CUST01285,P00253,2026-01-05,1
PUR11310,CUST01285,P00167,2025-11-11,1
PUR11311,CUST01285,P00646,2025-11-29,1
PUR11312,CUST01285,P00617,2025-11-24,1
PUR11313,CUST01285,P00167,2026-03-12,1
PUR11314,CUST01285,P00250,2025-12-10,1
PUR11315,CUST01285,P00167,2026-02-07,1
PUR11316,CUST01285,P00257,2025-12-30,1
PUR11317,CUST01285,P00646,2026-05-11,1
PUR11318,CUST01285,P00167,2025-12-28,1
PUR11319,CUST01285,P00646,2026-06-04,1
PUR11320,CUST01285,P00167,2026-04-14,2
PUR11321,CUST01285,P00345,2025-12-11,2
PUR11322,CUST01285,P00646,2026-06-29,1
PUR11323,CUST01285,P00520,2026-02-11,1
PUR11324,CUST01285,P00493,2026-07-04,1
PUR11325,CUST01285,P00148,2026-07-17,2
PUR11326,CUST01285,P00167,2026-03-10,1
PUR11327,CUST01285,P00646,2026-06-16,1
PUR11328,CUST01286,P00684,2025-11-22,1
PUR11329,CUST01286,P00684,2026-06-16,1
PUR11330,CUST01286,P00684,2024-10-03,2
PUR11331,CUST01286,P00301,2025-01-11,1
PUR11332,CUST01286,P00684,2025-12-18,2
PUR11333,CUST01286,P00272,2025-06-30,1
PUR11334,CUST01286,P00117,2025-12-26,1
PUR11335,CUST01286,P00301,2025-08-17,1
PUR11336,CUST01286,P00586,2025-10-14,1
PUR11337,CUST01286,P00301,2025-03-25,1
PUR11338,CUST01287,P00608,2026-03-07,1
PUR11339,CUST01287,P00371,2026-06-28,1
PUR11340,CUST01287,P00679,2026-05-16,1
PUR11341,CUST01287,P00608,2024-10-07,1
PUR11342,CUST01287,P00608,2024-12-25,1
PUR11343,CUST01287,P00608,2025-05-11,1
PUR11344,CUST01287,P00608,2025-12-20,2
PUR11345,CUST01287,P00608,2024-11-23,1
PUR11346,CUST01287,P00608,2025-11-27,1
PUR11347,CUST01287,P00225,2024-12-16,1
PUR11348,CUST01287,P00608,2025-08-25,1
PUR11349,CUST01287,P00415,2025-08-01,1
PUR11350,CUST01287,P00216,2025-07-26,2
PUR11351,CUST01288,P00423,2024-12-26,1
PUR11352,CUST01288,P00280,2024-11-19,1
PUR11353,CUST01288,P00202,2025-04-05,1
PUR11354,CUST01288,P00545,2026-05-05,1
PUR11355,CUST01289,P00308,2024-10-16,1
PUR11356,CUST01289,P00308,2024-09-09,1
PUR11357,CUST01289,P00308,2024-12-18,1
PUR11358,CUST01289,P00308,2025-05-13,1
PUR11359,CUST01289,P00308,2025-10-05,1
PUR11360,CUST01289,P00308,2025-11-04,1
PUR11361,CUST01289,P00308,2025-02-17,1
PUR11362,CUST01289,P00722,2025-07-18,1
PUR11363,CUST01289,P00308,2026-08-22,1
PUR11364,CUST01289,P00379,2025-12-15,1
PUR11365,CUST01289,P00308,2024-10-15,2
PUR11366,CUST01289,P00308,2026-03-26,2
PUR11367,CUST01289,P00361,2024-12-24,1
PUR11368,CUST01290,P00148,2025-06-23,1
PUR11369,CUST01290,P00725,2025-02-28,1
PUR11370,CUST01290,P00388,2026-06-28,1
PUR11371,CUST01290,P00633,2025-06-03,1
PUR11372,CUST01290,P00423,2026-02-13,1
PUR11373,CUST01290,P00732,2026-03-16,1
PUR11374,CUST01290,P00457,2025-06-03,2
PUR11375,CUST01290,P00188,2024-12-10,1
PUR11376,CUST01290,P00633,2025-03-12,1
PUR11377,CUST01290,P00725,2024-12-19,1
PUR11378,CUST01290,P00285,2026-06-27,1
PUR11379,CUST01290,P00327,2026-06-26,1
PUR11380,CUST01290,P00496,2026-07-10,1
PUR11381,CUST01290,P00496,2024-12-07,1
PUR11382,CUST01290,P00520,2024-10-04,3
PUR11383,CUST01290,P00615,2025-10-23,1
PUR11384,CUST01290,P00725,2025-08-14,1
PUR11385,CUST01290,P00496,2024-09-06,1
PUR11386,CUST01290,P00496,2026-01-15,1
PUR11387,CUST01290,P00387,2024-09-23,1
PUR11388,CUST01290,P00607,2025-05-18,1
PUR11389,CUST01290,P00423,2026-08-08,1
PUR11390,CUST01290,P00517,2026-08-25,1
PUR11391,CUST01290,P00426,2026-05-22,1
PUR11392,CUST01291,P00071,2025-11-18,1
PUR11393,CUST01291,P00694,2025-03-17,2
PUR11394,CUST01291,P00514,2024-11-24,2
PUR11395,CUST01291,P00070,2025-08-15,2
PUR11396,CUST01291,P00694,2026-01-21,1
PUR11397,CUST01291,P00158,2025-07-07,1
PUR11398,CUST01291,P00376,2025-07-31,1
PUR11399,CUST01291,P00694,2025-05-20,2
PUR11400,CUST01291,P00203,2025-06-24,1
PUR11401,CUST01291,P00694,2025-08-09,1
PUR11402,CUST01291,P00514,2025-06-09,1
PUR11403,CUST01291,P00708,2024-11-29,1
PUR11404,CUST01291,P00694,2025-05-27,1
PUR11405,CUST01291,P00174,2025-04-08,1
PUR11406,CUST01291,P00038,2026-02-15,1
PUR11407,CUST01291,P00345,2025-07-01,2
PUR11408,CUST01291,P00694,2024-10-19,1
PUR11409,CUST01291,P00531,2026-06-04,1
PUR11410,CUST01292,P00580,2025-01-02,1
PUR11411,CUST01293,P00456,2025-10-03,1
PUR11412,CUST01293,P00477,2026-02-08,2
PUR11413,CUST01293,P00321,2025-11-07,1
PUR11414,CUST01293,P00087,2026-08-11,1
PUR11415,CUST01293,P00687,2026-06-08,1
PUR11416,CUST01293,P00414,2025-06-05,1
PUR11417,CUST01293,P00266,2025-06-19,1
PUR11418,CUST01293,P00266,2025-01-10,1
PUR11419,CUST01293,P00590,2024-12-26,2
PUR11420,CUST01293,P00266,2025-02-23,1
PUR11421,CUST01293,P00150,2025-02-12,2
PUR11422,CUST01293,P00266,2025-04-15,1
PUR11423,CUST01293,P00150,2024-10-13,2
PUR11424,CUST01293,P00118,2025-10-20,1
PUR11425,CUST01293,P00386,2026-03-13,3
PUR11426,CUST01293,P00480,2025-09-03,1
PUR11427,CUST01293,P00688,2025-11-12,1
PUR11428,CUST01293,P00266,2026-03-22,1
PUR11429,CUST01293,P00714,2024-11-16,1
PUR11430,CUST01293,P00150,2024-11-21,1
PUR11431,CUST01294,P00158,2024-10-22,1
PUR11432,CUST01294,P00158,2025-05-19,1
PUR11433,CUST01294,P00596,2026-06-30,1
PUR11434,CUST01294,P00584,2025-04-22,1
PUR11435,CUST01294,P00480,2026-08-23,1
PUR11436,CUST01294,P00698,2025-12-22,1
PUR11437,CUST01294,P00517,2025-12-21,1
PUR11438,CUST01294,P00179,2025-10-29,1
PUR11439,CUST01294,P00584,2025-08-18,1
PUR11440,CUST01294,P00584,2025-09-07,1
PUR11441,CUST01294,P00158,2026-07-24,1
PUR11442,CUST01294,P00638,2024-10-27,1
PUR11443,CUST01294,P00599,2024-09-03,1
PUR11444,CUST01295,P00348,2025-04-03,1
PUR11445,CUST01295,P00348,2025-02-26,1
PUR11446,CUST01296,P00254,2026-07-18,1
PUR11447,CUST01296,P00300,2025-06-14,1
PUR11448,CUST01296,P00350,2026-04-09,1
PUR11449,CUST01296,P00350,2026-01-06,1
PUR11450,CUST01296,P00592,2024-12-22,3
PUR11451,CUST01296,P00060,2026-02-26,1
PUR11452,CUST01296,P00350,2026-07-04,1
PUR11453,CUST01296,P00211,2025-11-24,1
PUR11454,CUST01296,P00388,2025-04-21,1
PUR11455,CUST01296,P00456,2025-08-20,1
PUR11456,CUST01296,P00211,2025-05-22,2
PUR11457,CUST01296,P00350,2025-01-06,2
PUR11458,CUST01296,P00030,2024-10-17,1
PUR11459,CUST01296,P00456,2026-07-20,1
PUR11460,CUST01296,P00350,2026-01-15,2
PUR11461,CUST01296,P00667,2024-10-01,1
PUR11462,CUST01296,P00086,2026-02-13,1
PUR11463,CUST01296,P00350,2025-12-06,1
PUR11464,CUST01296,P00350,2025-01-10,1
PUR11465,CUST01296,P00470,2026-05-22,1
PUR11466,CUST01296,P00350,2025-05-23,1
PUR11467,CUST01296,P00456,2024-11-19,2
PUR11468,CUST01296,P00350,2024-10-30,1
PUR11469,CUST01297,P00025,2024-10-02,1
PUR11470,CUST01297,P00025,2026-06-20,1
PUR11471,CUST01297,P00025,2026-04-01,3
PUR11472,CUST01297,P00025,2024-11-15,1
PUR11473,CUST01297,P00025,2026-06-14,1
PUR11474,CUST01297,P00412,2026-08-01,2
PUR11475,CUST01297,P00366,2024-10-06,1
PUR11476,CUST01297,P00525,2025-01-25,2
PUR11477,CUST01297,P00025,2025-09-18,1
PUR11478,CUST01297,P00025,2025-04-15,1
PUR11479,CUST01297,P00025,2025-01-23,1
PUR11480,CUST01297,P00445,2024-10-30,1
PUR11481,CUST01297,P00025,2026-07-06,1
PUR11482,CUST01297,P00647,2025-02-27,1
PUR11483,CUST01297,P00025,2026-03-04,1
PUR11484,CUST01297,P00006,2024-12-05,1
PUR11485,CUST01297,P00025,2025-12-31,2
PUR11486,CUST01297,P00575,2024-09-07,1
PUR11487,CUST01297,P00054,2024-11-13,1
PUR11488,CUST01297,P00430,2025-04-19,1
PUR11489,CUST01297,P00602,2026-01-24,3
PUR11490,CUST01297,P00276,2026-07-20,2
PUR11491,CUST01298,P00387,2025-12-27,1
PUR11492,CUST01298,P00235,2026-08-11,1
PUR11493,CUST01298,P00235,2025-10-14,3
PUR11494,CUST01298,P00207,2026-06-24,3
PUR11495,CUST01298,P00264,2025-08-12,1
PUR11496,CUST01298,P00171,2025-10-05,1
PUR11497,CUST01298,P00235,2025-09-24,2
PUR11498,CUST01299,P00346,2025-06-09,1
PUR11499,CUST01299,P00071,2026-07-30,1
PUR11500,CUST01299,P00347,2025-12-30,2
PUR11501,CUST01299,P00303,2026-03-20,2
PUR11502,CUST01299,P00586,2025-07-01,1
PUR11503,CUST01300,P00457,2026-07-29,1
PUR11504,CUST01300,P00524,2024-11-14,1
PUR11505,CUST01300,P00040,2025-05-09,1
PUR11506,CUST01300,P00545,2026-01-11,1
PUR11507,CUST01300,P00457,2026-05-12,1
PUR11508,CUST01300,P00545,2025-03-16,2
PUR11509,CUST01300,P00457,2025-05-15,1
PUR11510,CUST01301,P00280,2025-12-02,1
PUR11511,CUST01301,P00280,2025-07-27,1
PUR11512,CUST01301,P00083,2025-03-08,1
PUR11513,CUST01301,P00280,2025-05-06,1
PUR11514,CUST01301,P00555,2025-12-19,1
PUR11515,CUST01301,P00280,2026-02-14,1
PUR11516,CUST01301,P00045,2025-01-09,2
PUR11517,CUST01301,P00633,2026-02-27,1
PUR11518,CUST01301,P00280,2025-09-28,1
PUR11519,CUST01302,P00147,2026-06-20,1
PUR11520,CUST01302,P00234,2025-11-22,2
PUR11521,CUST01302,P00608,2026-05-06,1
PUR11522,CUST01302,P00147,2025-12-03,1
PUR11523,CUST01303,P00013,2025-01-24,1
PUR11524,CUST01303,P00013,2025-12-23,2
PUR11525,CUST01303,P00013,2024-10-16,2
PUR11526,CUST01303,P00311,2024-12-25,1
PUR11527,CUST01303,P00461,2026-01-09,1
PUR11528,CUST01303,P00628,2025-01-29,1
PUR11529,CUST01303,P00311,2025-06-07,1
PUR11530,CUST01303,P00506,2026-07-16,1
PUR11531,CUST01303,P00628,2024-10-25,1
PUR11532,CUST01303,P00643,2026-08-25,1
PUR11533,CUST01303,P00676,2025-12-09,1
PUR11534,CUST01303,P00506,2026-07-16,1
PUR11535,CUST01303,P00311,2025-10-08,1
PUR11536,CUST01303,P00136,2025-07-28,2
PUR11537,CUST01303,P00134,2026-03-28,1
PUR11538,CUST01303,P00058,2025-09-12,3
PUR11539,CUST01304,P00491,2024-10-19,1
PUR11540,CUST01304,P00491,2025-05-26,1
PUR11541,CUST01304,P00644,2026-03-03,2
PUR11542,CUST01304,P00418,2025-06-16,1
PUR11543,CUST01304,P00748,2026-07-04,1
PUR11544,CUST01304,P00254,2026-03-23,1
PUR11545,CUST01304,P00669,2025-06-16,1
PUR11546,CUST01304,P00164,2025-07-08,1
PUR11547,CUST01304,P00320,2025-01-30,1
PUR11548,CUST01304,P00748,2025-05-19,1
PUR11549,CUST01304,P00133,2024-12-23,1
PUR11550,CUST01305,P00054,2025-12-05,1
PUR11551,CUST01305,P00054,2025-11-14,1
PUR11552,CUST01305,P00054,2026-08-19,1
PUR11553,CUST01305,P00173,2026-02-08,1
PUR11554,CUST01305,P00054,2025-05-01,1
PUR11555,CUST01305,P00706,2024-11-09,1
PUR11556,CUST01305,P00210,2025-10-19,1
PUR11557,CUST01305,P00655,2025-02-14,2
PUR11558,CUST01305,P00054,2024-10-01,1
PUR11559,CUST01305,P00113,2024-10-22,1
PUR11560,CUST01305,P00173,2025-10-28,1
PUR11561,CUST01305,P00011,2026-05-18,1
PUR11562,CUST01305,P00173,2025-02-18,1
PUR11563,CUST01305,P00173,2025-01-08,1
PUR11564,CUST01305,P00302,2025-11-04,1
PUR11565,CUST01306,P00454,2025-04-17,1
PUR11566,CUST01306,P00660,2024-09-18,1
PUR11567,CUST01306,P00379,2025-09-12,2
PUR11568,CUST01306,P00098,2026-08-09,1
PUR11569,CUST01306,P00379,2025-11-17,1
PUR11570,CUST01306,P00637,2025-10-07,2
PUR11571,CUST01307,P00125,2026-06-19,1
PUR11572,CUST01307,P00544,2025-12-06,1
PUR11573,CUST01308,P00278,2026-07-29,1
PUR11574,CUST01308,P00172,2025-05-15,1
PUR11575,CUST01308,P00050,2025-11-07,1
PUR11576,CUST01308,P00651,2024-09-07,1
PUR11577,CUST01308,P00278,2025-09-30,1
PUR11578,CUST01308,P00062,2026-07-20,1
PUR11579,CUST01308,P00278,2024-10-27,1
PUR11580,CUST01309,P00300,2026-03-09,1
PUR11581,CUST01309,P00660,2026-05-03,1
PUR11582,CUST01309,P00099,2026-01-14,1
PUR11583,CUST01309,P00099,2026-05-22,1
PUR11584,CUST01309,P00099,2025-10-29,1
PUR11585,CUST01309,P00207,2025-12-23,2
PUR11586,CUST01310,P00165,2025-05-30,2
PUR11587,CUST01310,P00110,2026-06-02,1
PUR11588,CUST01310,P00110,2025-04-13,1
PUR11589,CUST01311,P00334,2026-02-01,2
PUR11590,CUST01311,P00334,2025-03-27,1
PUR11591,CUST01311,P00552,2025-10-01,2
PUR11592,CUST01311,P00334,2026-02-13,3
PUR11593,CUST01312,P00090,2025-11-10,3
PUR11594,CUST01312,P00090,2025-06-12,1
PUR11595,CUST01312,P00090,2026-05-26,1
PUR11596,CUST01312,P00090,2025-07-29,1
PUR11597,CUST01312,P00090,2025-02-04,1
PUR11598,CUST01312,P00733,2026-02-11,2
PUR11599,CUST01312,P00346,2024-09-04,1
PUR11600,CUST01312,P00090,2025-12-16,1
PUR11601,CUST01312,P00090,2026-06-01,2
PUR11602,CUST01312,P00297,2026-01-01,2
PUR11603,CUST01312,P00379,2025-08-03,1
PUR11604,CUST01312,P00090,2025-04-03,2
PUR11605,CUST01312,P00090,2025-09-17,1
PUR11606,CUST01312,P00090,2025-04-25,1
PUR11607,CUST01312,P00090,2025-12-01,1
PUR11608,CUST01312,P00090,2026-02-19,1
PUR11609,CUST01312,P00090,2025-07-25,1
PUR11610,CUST01312,P00090,2025-07-06,2
PUR11611,CUST01312,P00133,2025-05-17,1
PUR11612,CUST01312,P00491,2026-05-24,2
PUR11613,CUST01313,P00538,2025-06-15,1
PUR11614,CUST01313,P00278,2024-09-18,1
PUR11615,CUST01314,P00470,2026-02-23,1
PUR11616,CUST01314,P00004,2025-02-18,2
PUR11617,CUST01314,P00211,2025-10-22,2
PUR11618,CUST01314,P00350,2025-12-06,2
PUR11619,CUST01314,P00350,2024-12-13,1
PUR11620,CUST01315,P00696,2026-08-03,1
PUR11621,CUST01315,P00122,2025-01-03,1
PUR11622,CUST01315,P00122,2026-02-01,1
PUR11623,CUST01315,P00462,2025-03-20,1
PUR11624,CUST01315,P00696,2026-02-23,1
PUR11625,CUST01315,P00122,2025-04-04,1
PUR11626,CUST01315,P00008,2026-08-30,1
PUR11627,CUST01315,P00534,2025-08-21,1
PUR11628,CUST01315,P00512,2025-05-14,1
PUR11629,CUST01315,P00696,2025-04-25,1
PUR11630,CUST01315,P00696,2026-08-13,1
PUR11631,CUST01315,P00696,2025-01-31,1
PUR11632,CUST01315,P00157,2024-12-20,2
PUR11633,CUST01315,P00696,2025-08-11,3
PUR11634,CUST01315,P00157,2024-11-08,1
PUR11635,CUST01315,P00696,2025-02-16,1
PUR11636,CUST01315,P00696,2025-03-30,2
PUR11637,CUST01315,P00584,2026-07-10,1
PUR11638,CUST01316,P00444,2026-06-28,1
PUR11639,CUST01316,P00236,2026-08-23,1
PUR11640,CUST01316,P00137,2026-07-11,2
PUR11641,CUST01316,P00585,2026-07-04,3
PUR11642,CUST01316,P00466,2026-06-26,2
PUR11643,CUST01316,P00444,2026-05-29,1
PUR11644,CUST01316,P00303,2026-07-14,1
PUR11645,CUST01316,P00703,2026-08-09,1
PUR11646,CUST01317,P00321,2025-05-31,2
PUR11647,CUST01317,P00084,2025-07-01,1
PUR11648,CUST01317,P00703,2026-07-08,1
PUR11649,CUST01317,P00703,2026-01-25,1
PUR11650,CUST01318,P00563,2025-08-04,1
PUR11651,CUST01318,P00181,2024-10-04,1
PUR11652,CUST01318,P00219,2026-05-11,1
PUR11653,CUST01318,P00181,2025-09-16,1
PUR11654,CUST01318,P00488,2026-03-03,1
PUR11655,CUST01320,P00554,2026-02-06,1
PUR11656,CUST01320,P00036,2024-09-06,1
PUR11657,CUST01320,P00712,2025-11-21,1
PUR11658,CUST01320,P00647,2025-01-22,1
PUR11659,CUST01320,P00554,2026-06-18,1
PUR11660,CUST01320,P00036,2025-11-11,2
PUR11661,CUST01320,P00566,2025-11-01,2
